verificationKey,scientificName,nameKey,taxonID,kingdom,phylum,class,order,family,genus,species,datasetKey,parentKey,parent,canonicalName,authorship,nameType,rank,taxonomicStatus,acceptedKey,acceptedName,datasetKeys,taxonKeys
5370043,Geum quellyon Sweet,4683551,gbif:5370043,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,Geum quellyon,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3024294,Geum,Geum quellyon,Sweet,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265471
5370380,Dasiphora fruticosa (L.) Rydb.,3312019,gbif:5370380,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Dasiphora,Dasiphora fruticosa,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3029309,Dasiphora,Dasiphora fruticosa,(L.) Rydb.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265404|206104828
5370688,Acaena microphylla Hook.fil.,41077107,gbif:5370688,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,Acaena microphylla,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3031147,Acaena,Acaena microphylla,Hook.fil.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206097179
5370829,Acaena caesiiglauca (Bitter) Bergmans,60932,gbif:5370829,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,Acaena caesiiglauca,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3031147,Acaena,Acaena caesiiglauca,(Bitter) Bergmans,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,168400499|206103974
5370832,Acaena magellanica (Lam.) Vahl,60842,gbif:5370832,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Acaena,Acaena magellanica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3031147,Acaena,Acaena magellanica,(Lam.) Vahl,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206105630
5371450,Kerria japonica (L.) DC.,5866355,gbif:5371450,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Kerria,Kerria japonica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3032189,Kerria,Kerria japonica,(L.) DC.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265369|206100434|206102612
5371605,Tolmiea menziesii (Pursh) Torr. & A.Gray,11296154,gbif:5371605,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Tolmiea,Tolmiea menziesii,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3032560,Tolmiea,Tolmiea menziesii,(Pursh) Torr. & A.Gray,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265005|206101810
5371610,Tiarella cordifolia L.,11247919,gbif:5371610,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Tiarella,Tiarella cordifolia,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3032599,Tiarella,Tiarella cordifolia,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265004|206102868
5371655,Halesia carolina L.,4950225,gbif:5371655,Plantae,Tracheophyta,Magnoliopsida,Ericales,Styracaceae,Halesia,Halesia carolina,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3032919,Halesia,Halesia carolina,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206103877
5371699,Hepatica nobilis Schreb.,5136272,gbif:5371699,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Hepatica,Hepatica nobilis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3033655,Hepatica,Hepatica nobilis,Schreb.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266859|206097380
5371700,Nigella sativa L.,7533712,gbif:5371700,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Nigella,Nigella sativa,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3033657,Nigella,Nigella sativa,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266864|206105125
5371702,Nigella damascena L.,7533519,gbif:5371702,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Nigella,Nigella damascena,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3033657,Nigella,Nigella damascena,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266866|206096333
5371709,Adonis annua L.,245256,gbif:5371709,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Adonis,Adonis annua,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3033821,Adonis,Adonis annua,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266855|206095508
5371746,Anthriscus cerefolium (L.) Hoffm.,763682,gbif:5371746,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Anthriscus,Anthriscus cerefolium,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5371741,Anthriscus,Anthriscus cerefolium,(L.) Hoffm.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266092|206097696
5371753,Visnaga daucoides Gaertn.,11803808,gbif:5371753,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Visnaga,Visnaga daucoides,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7985188,Visnaga,Visnaga daucoides,Gaertn.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266076|206096303
5371772,Levisticum officinale W.D.J.Koch,6295778,gbif:5371772,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Levisticum,Levisticum officinale,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5371771,Levisticum,Levisticum officinale,W.D.J.Koch,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,148437432|206095536
5371808,Angelica archangelica L.,672687,gbif:5371808,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Angelica,Angelica archangelica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3034560,Angelica,Angelica archangelica,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266073|206095793
5371869,Bifora testiculata (L.) Spreng.,1470245,gbif:5371869,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Bifora,Bifora testiculata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3034770,Bifora,Bifora testiculata,(L.) Spreng.,SCIENTIFIC,SPECIES,HETEROTYPIC_SYNONYM,7412216,Bifora testiculata (L.) Roth,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266080|206104274
5371870,Bifora radians M.Bieb.,1470228,gbif:5371870,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Bifora,Bifora radians,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3034770,Bifora,Bifora radians,M.Bieb.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266088|206095577
5371889,Oenanthe pimpinelloides L.,7724400,gbif:5371889,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Oenanthe,Oenanthe pimpinelloides,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3034893,Oenanthe,Oenanthe pimpinelloides,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266070|206095768
5372392,Vitis vinifera L.,11809114,gbif:5372392,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Vitis vinifera,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7467468,Vitis,Vitis vinifera,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141264744|206099253
5372457,Paliurus spina-christi Mill.,8076678,gbif:5372457,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Paliurus,Paliurus spina-christi,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3039502,Paliurus,Paliurus spina-christi,Mill.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264997
5372559,Salix exigua Nutt.,10006208,gbif:5372559,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix exigua,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3039576,Salix,Salix exigua,Nutt.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206100442
5372614,Salix eriocephala Michx.,10005824,gbif:5372614,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix eriocephala,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3039576,Salix,Salix eriocephala,Michx.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266630|206100445
5372639,Salix babylonica L.,10004117,gbif:5372639,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix babylonica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3039576,Salix,Salix babylonica,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266620|206105905
5372647,Salix pentandra L.,10009445,gbif:5372647,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix pentandra,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3039576,Salix,Salix pentandra,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266618|206096171
5372655,Salix eleagnos Scop.,10005727,gbif:5372655,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix eleagnos,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3039576,Salix,Salix eleagnos,Scop.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206101756
5372827,Salix irrorata Andersson,10007296,gbif:5372827,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix irrorata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3039576,Salix,Salix irrorata,Andersson,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266624|206104130
5372854,Salix nigra Marshall,10010018,gbif:5372854,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix nigra,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3039576,Salix,Salix nigra,Marshall,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266621
5372875,Salix myrsinifolia Salisb.,10009409,gbif:5372875,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix myrsinifolia,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3039576,Salix,Salix myrsinifolia,Salisb.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266625|206102545
5372917,Salix interior Rowlee,10007148,gbif:5372917,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix interior,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3039576,Salix,Salix interior,Rowlee,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206097544
5373039,Salix ×sepulcralis var. chrysocoma (Dode) Meikle,10014120,gbif:5373039,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix sepulcralis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5373037,Salix sepulcralis,Salix sepulcralis chrysocoma,(Dode) Meikle,SCIENTIFIC,VARIETY,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266629
5373124,Malcolmia maritima (L.) W.T.Aiton,6641143,gbif:5373124,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Malcolmia,Malcolmia maritima,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3040284,Malcolmia,Malcolmia maritima,(L.) W.T.Aiton,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206098664
5373160,Malcolmia flexuosa (Sm.) Sm.,6640763,gbif:5373160,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Malcolmia,Malcolmia flexuosa,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3040284,Malcolmia,Malcolmia flexuosa,(Sm.) Sm.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206102865
5373324,Lunaria annua L.,6500733,gbif:5373324,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lunaria,Lunaria annua,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3040750,Lunaria,Lunaria annua,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265952|206099996
5373358,Lobularia maritima (L.) Desv.,6434016,gbif:5373358,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lobularia,Lobularia maritima,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3040809,Lobularia,Lobularia maritima,(L.) Desv.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265972|206098991
5373365,Rapistrum perenne (L.) All.,9674240,gbif:5373365,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Rapistrum,Rapistrum perenne,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8306649,Rapistrum,Rapistrum perenne,(L.) All.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266020
5373368,Rapistrum rugosum (L.) All.,9674266,gbif:5373368,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Rapistrum,Rapistrum rugosum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8306649,Rapistrum,Rapistrum rugosum,(L.) All.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266003|206095156
5373440,Strigosella africana (L.) Botsch.,10830332,gbif:5373440,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Strigosella,Strigosella africana,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3041300,Strigosella,Strigosella africana,(L.) Botsch.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266010|141266024|206100981
5373475,Crambe hispanica L.,2945822,gbif:5373475,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Crambe,Crambe hispanica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3041334,Crambe,Crambe hispanica,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206101175
5373483,Crambe hispanica subsp. abyssinica (Hochst. ex R.E.Fr.) Prina,2945852,gbif:5373483,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Crambe,Crambe hispanica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5373475,Crambe hispanica,Crambe hispanica abyssinica,(Hochst. ex R.E.Fr.) Prina,SCIENTIFIC,SUBSPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266001
5374118,Isatis tinctoria L.,5741755,gbif:5374118,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Isatis,Isatis tinctoria,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3043620,Isatis,Isatis tinctoria,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265988|206098233
5374614,Barbarea stricta Andrz. ex Besser,1342066,gbif:5374614,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Barbarea,Barbarea stricta,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8370997,Barbarea,Barbarea stricta,Andrz. ex Besser,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266002|206098507
5374672,Barbarea verna (Mill.) Asch.,1342101,gbif:5374672,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Barbarea,Barbarea verna,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,8370997,Barbarea,Barbarea verna,(Mill.) Asch.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265985|206095389
5374922,Arabis caucasica Willd.,878968,gbif:5374922,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,Arabis caucasica,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5374837,Arabis,Arabis caucasica,Willd.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265998
5374933,Arabis planisiliqua (Pers.) Rchb.,880912,gbif:5374933,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,Arabis planisiliqua,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5374837,Arabis,Arabis planisiliqua,(Pers.) Rchb.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266017
5374998,Arabis collina Ten.,879124,gbif:5374998,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,Arabis collina,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5374837,Arabis,Arabis collina,Ten.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265950
5375012,Arabis procurrens Waldst. & Kit.,881059,gbif:5375012,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,Arabis procurrens,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5374837,Arabis,Arabis procurrens,Waldst. & Kit.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266041|206096234
5375020,Arabis alpina L.,878463,gbif:5375020,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,Arabis alpina,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5374837,Arabis,Arabis alpina,L.,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206104982
5375105,Arabis auriculata Lam.,878806,gbif:5375105,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,Arabis auriculata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5374837,Arabis,Arabis auriculata,Lam.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266008
5375285,Carrichtera annua (L.) DC.,2056128,gbif:5375285,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Carrichtera,Carrichtera annua,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,5375284,Carrichtera,Carrichtera annua,(L.) DC.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265935
5375547,Erucastrum gallicum (Willd.) O.E.Schulz,4133662,gbif:5375547,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Erucastrum,Erucastrum gallicum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7508856,Erucastrum,Erucastrum gallicum,(Willd.) O.E.Schulz,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265974|206099815
5375555,Erucastrum nasturtiifolium (Poir.) O.E.Schulz,4131150,gbif:5375555,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Erucastrum,Erucastrum nasturtiifolium,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7508856,Erucastrum,Erucastrum nasturtiifolium,(Poir.) O.E.Schulz,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266040
5375920,Eruca vesicaria (L.) Cav.,4132635,gbif:5375920,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Eruca,Eruca vesicaria,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3049319,Eruca,Eruca vesicaria,(L.) Cav.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265960|206098153
5376035,Moricandia arvensis (L.) DC.,7177744,gbif:5376035,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Moricandia,Moricandia arvensis,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3050415,Moricandia,Moricandia arvensis,(L.) DC.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266038|206100695
5376139,Hornungia alpina (L.) O.Appel,5334222,gbif:5376139,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Hornungia,Hornungia alpina,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7376101,Hornungia,Hornungia alpina,(L.) O.Appel,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265992|206095151
5376158,Hornungia procumbens (L.) Hayek,5334331,gbif:5376158,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Hornungia,Hornungia procumbens,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7376101,Hornungia,Hornungia procumbens,(L.) Hayek,SCIENTIFIC,SPECIES,ACCEPTED,,,2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,206098617
5376179,Hornungia petraea (L.) Rchb.,5334307,gbif:5376179,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Hornungia,Hornungia petraea,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,7376101,Hornungia,Hornungia petraea,(L.) Rchb.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,168400510|206104785
5376309,Diplotaxis erucoides (L.) DC.,3594741,gbif:5376309,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,Diplotaxis erucoides,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3051461,Diplotaxis,Diplotaxis erucoides,(L.) DC.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141266005|206102403
5376326,Diplotaxis virgata (Cav.) DC.,3596490,gbif:5376326,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,Diplotaxis virgata,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3051461,Diplotaxis,Diplotaxis virgata,(Cav.) DC.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42|2c38cf8a-f981-4dfb-bc9d-dd2b6fc792ed,141265978|206106554
5376481,Lepidium schinzii Thell.,6123531,gbif:5376481,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,Lepidium schinzii,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3051713,Lepidium,Lepidium schinzii,Thell.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265971
5376494,Lepidium desertorum Eckl. & Zeyh.,6123004,gbif:5376494,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,Lepidium desertorum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3051713,Lepidium,Lepidium desertorum,Eckl. & Zeyh.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265986
5376530,Lepidium africanum (Burm.f.) DC.,6121847,gbif:5376530,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,Lepidium africanum,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,3051713,Lepidium,Lepidium africanum,(Burm.f.) DC.,SCIENTIFIC,SPECIES,ACCEPTED,,,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265984
