key,scientificName,datasetKey,taxonID,nameType,issues,valid_distribution,bb_key,bb_scientificName,bb_species,bb_genus,bb_family,bb_order,bb_class,bb_phylum,bb_kingdom,bb_rank,bb_speciesKey,bb_taxonomicStatus,bb_acceptedKey,bb_acceptedName
141266061,Ammi majus L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:27c4d7fef8846dd841e65d4e29a5c907,SCIENTIFIC,,TRUE,3034182,Ammi majus L.,Ammi majus,Ammi,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3034182,ACCEPTED,,
141266062,Anethum graveolens L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:2c773e1ccf2e895187c4002717381075,SCIENTIFIC,,TRUE,3034646,Anethum graveolens L.,Anethum graveolens,Anethum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3034646,ACCEPTED,,
141266063,Pastinaca sativa L. subsp. urens (Req. ex Godr.) Čelak.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:333f80dfc895d5f043a5c8773cb764a4,SCIENTIFIC,,TRUE,7466434,Pastinaca sativa subsp. urens (Req. ex Godr.) Celak.,Pastinaca sativa,Pastinaca,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,8262702,ACCEPTED,,
141266063,Pastinaca sativa L. subsp. urens (Req. ex Godr.) Čelak.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:333f80dfc895d5f043a5c8773cb764a4,SCIENTIFIC,,TRUE,7466434,Pastinaca sativa subsp. urens (Req. ex Godr.) Celak.,Pastinaca sativa,Pastinaca,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,8262702,ACCEPTED,,
141266064,Imperatoria ostruthium L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3586153cb11c502065411aaf8c0e4a59,SCIENTIFIC,,TRUE,5538108,Imperatoria ostruthium L.,Imperatoria ostruthium,Imperatoria,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5538108,ACCEPTED,,
141266065,Pimpinella anisum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:35d5b9690b951b796933e1ea14401eb3,SCIENTIFIC,,TRUE,8080300,Pimpinella anisum L.,Pimpinella anisum,Pimpinella,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8080300,ACCEPTED,,
141266066,Daucus carota L. subsp. sativus (Hoffmann) Arcang.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3acf168acab8dbb9f5cca0cbe68a0886,SCIENTIFIC,,TRUE,4271342,Daucus carota subsp. sativus (Hoffm.) Arcangeli,Daucus carota,Daucus,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,3034742,HETEROTYPIC_SYNONYM,7350944,Daucus carota subsp. sativus (Hoffm.) Schübl. & Martens
141266067,Heracleum sibiricum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3fef5579b8c903f94390002f96bc02f6,SCIENTIFIC,,TRUE,6027427,Heracleum sibiricum L.,Heracleum sphondylium,Heracleum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3034830,SYNONYM,4271356,Heracleum sphondylium subsp. sibiricum (L.) Simonk.
141266068,"Daucus glochidiatus (Labill.) Fisch., C.A. Mey. & Avé-Lall.",9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3edca02137ddb90403907f2d035ca0e7,SCIENTIFIC,,TRUE,6027313,"Daucus glochidiatus (Labill.) Fisch., C.A.Mey. & Avé-Lall.",Daucus glochidiatus,Daucus,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,6027313,ACCEPTED,,
141266069,Chaerophyllum byzantinum Boiss.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3f169b3d873d83a227332c66f7d89ce8,SCIENTIFIC,,TRUE,3642339,Chaerophyllum byzantinum Boiss.,Chaerophyllum byzantinum,Chaerophyllum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3642339,ACCEPTED,,
141266070,Oenanthe pimpinelloides L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:4b8fc6814352b60c5a0de2f96de322da,SCIENTIFIC,,TRUE,5371889,Oenanthe pimpinelloides L.,Oenanthe pimpinelloides,Oenanthe,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5371889,ACCEPTED,,
141266071,Smyrnium olusastrum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:4a39ae0da645666b35df9686e533710a,SCIENTIFIC,BACKBONE_MATCH_NONE,TRUE,,,,,,,,,,,,,,
141266072,Petroselinum crispum (Mill.) Nyman ex A.W. Hill,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:532d87d717e3cbe508467f2cce76875f,SCIENTIFIC,,TRUE,8193935,Petroselinum crispum (Mill.) A.W.Hill,Petroselinum crispum,Petroselinum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8193935,ACCEPTED,,
141266073,Angelica archangelica L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:4e700fb463e60040dff2cf72ab42f96c,SCIENTIFIC,,TRUE,5371808,Angelica archangelica L.,Angelica archangelica,Angelica,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5371808,ACCEPTED,,
141266074,Scandix balansae Reut. ex Boiss.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:56669d91d633bbaa181d076483bf69d8,SCIENTIFIC,,TRUE,3637507,Scandix balansae Reuter ex Boiss.,Scandix balansae,Scandix,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3637507,ACCEPTED,,
141266075,Coriandrum sativum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:6d9f64e087c3034c07a1a6a439b77507,SCIENTIFIC,,TRUE,3034871,Coriandrum sativum L.,Coriandrum sativum,Coriandrum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3034871,ACCEPTED,,
141266076,Ammi visnaga (L.) Lam.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:65c4da9c952f2d901a0deedf22f29a39,SCIENTIFIC,,TRUE,3034183,Ammi visnaga (L.) Lam.,Visnaga daucoides,Visnaga,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5371753,SYNONYM,5371753,Visnaga daucoides Gaertn.
141266077,Foeniculum vulgare Mill.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:6656484a00af8f30eb9bad4459e9a5c8,SCIENTIFIC,,TRUE,3034922,Foeniculum vulgare Mill.,Foeniculum vulgare,Foeniculum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3034922,ACCEPTED,,
141266078,Bupleurum gerardi All.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:786ad30792023653fd9c7e63901faa3f,SCIENTIFIC,,TRUE,5831906,Bupleurum gerardi All.,Bupleurum gerardi,Bupleurum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5831906,ACCEPTED,,
141266079,Torilis africana Spreng.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:7a4be491df00080c93a9e22c65cec0ab,SCIENTIFIC,,TRUE,6026665,Torilis africana Spreng.,Torilis africana,Torilis,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,6026665,ACCEPTED,,
141266080,Bifora testiculata (L.) Spreng.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:74238e28e3af03f4d70f715ec79c2fc6,SCIENTIFIC,,TRUE,5371869,Bifora testiculata (L.) Spreng.,Bifora testiculata,Bifora,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7412216,HETEROTYPIC_SYNONYM,7412216,Bifora testiculata Roth
141266080,Bifora testiculata (L.) Spreng.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:74238e28e3af03f4d70f715ec79c2fc6,SCIENTIFIC,,TRUE,5371869,Bifora testiculata (L.) Spreng.,Bifora testiculata,Bifora,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7412216,HETEROTYPIC_SYNONYM,7412216,Bifora testiculata Roth
141266081,Chaerophyllum bulbosum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:86856a69d7f74fb6fc796272521fcb90,SCIENTIFIC,,TRUE,3034653,Chaerophyllum bulbosum L.,Chaerophyllum bulbosum,Chaerophyllum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3034653,ACCEPTED,,
141266082,Scandix australis L. subsp. grandiflora (L.) Thell.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:87a38998d3a2eea5b1227dd6344dfc4b,SCIENTIFIC,,TRUE,6308164,Scandix australis subsp. grandiflora (L.) Thell.,Scandix australis,Scandix,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,6027018,ACCEPTED,,
141266083,Ridolfia segetum Moris,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:80b6d0af50b664aa84ad7d676f99ca0d,SCIENTIFIC,,TRUE,3640194,Ridolfia segetum Moris,Ridolfia segetum,Ridolfia,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3640194,ACCEPTED,,
141266084,Torilis leptophylla (L.) Reichenb. f.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:81509a9b49039ead6c1ed27df8c5160e,SCIENTIFIC,,TRUE,8364220,Torilis leptophylla Rchb.f.,Torilis leptophylla,Torilis,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8364220,ACCEPTED,,
141266085,Seseli montanum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:81c6a4cd927f7f422c8d6d06abd60534,SCIENTIFIC,,TRUE,6026420,Seseli montanum L.,Hippomarathrum montanum,Hippomarathrum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7767721,SYNONYM,8046546,Hippomarathrum montanum subsp. montanum
141266086,Eryngium giganteum Bieb.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:a08fdcd037ef04430fa5b64cb8a5fcea,SCIENTIFIC,,TRUE,3631129,Eryngium giganteum M.Bieb.,Eryngium giganteum,Eryngium,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3631129,ACCEPTED,,
141266087,Smyrnium perfoliatum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:99e1386a1183d9d06a8309917690c198,SCIENTIFIC,,TRUE,6027089,Smyrnium perfoliatum L.,Smyrnium perfoliatum,Smyrnium,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,6027089,ACCEPTED,,
141266088,Bifora radians Bieb.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b01baf36a1270cf3cec8a44c0ee241ed,SCIENTIFIC,,TRUE,5371870,Bifora radians M.Bieb.,Bifora radians,Bifora,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5371870,ACCEPTED,,
141266089,Eryngium planum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:bde35d25713855ed9570e2ff23f14883,SCIENTIFIC,,TRUE,3034393,Eryngium planum L.,Eryngium planum,Eryngium,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3034393,ACCEPTED,,
141266090,Scandix stellata Banks & Sol.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b9850ba5f56057be7b782191b3ba72c2,SCIENTIFIC,,TRUE,6026954,Scandix stellata Banks & Solander,Scandix stellata,Scandix,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,6026954,ACCEPTED,,
141266091,Bupleurum praealtum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:b7fe0fd1a42e8e71ea1c40378600c6d1,SCIENTIFIC,,TRUE,6026972,Bupleurum praealtum L.,Bupleurum praealtum,Bupleurum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,6026972,ACCEPTED,,
141266092,Anthriscus cerefolium (L.) Hoffmann,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d2df6e483148ab66c1c65755ceb1df89,SCIENTIFIC,,TRUE,5371746,Anthriscus cerefolium Hoffm.,Anthriscus cerefolium,Anthriscus,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5371746,ACCEPTED,,
141266093,Pimpinella peregrina L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d72dbfeaa1a71141ab432aff734f3ecb,SCIENTIFIC,,TRUE,5538946,Pimpinella peregrina L.,Pimpinella peregrina,Pimpinella,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5538946,ACCEPTED,,
141266094,Daucus aureus Desf.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e6dceca765b7592f8be3832419459eb6,SCIENTIFIC,,TRUE,6027382,Daucus aureus Desf.,Daucus aureus,Daucus,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,6027382,ACCEPTED,,
141266095,Scandix iberica Bieb.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f1c07813bc6195f80fdc3b2e27ba522a,SCIENTIFIC,,TRUE,3637112,Scandix iberica M.Bieb.,Scandix iberica,Scandix,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3637112,ACCEPTED,,
141266096,Tordylium maximum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f0cf6aef21e3b5d6eb5354b3bc87e577,SCIENTIFIC,,TRUE,3633319,Tordylium maximum L.,Tordylium maximum,Tordylium,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3633319,ACCEPTED,,
141266097,Orlaya platycarpos Koch,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f24a7466b866a3b2e837afd4ed8688da,SCIENTIFIC,,TRUE,3638223,Orlaya platycarpos (L.) W.D.J.Koch,Caucalis platycarpos,Caucalis,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3034523,SYNONYM,3034523,Caucalis platycarpos L.
141266098,Heracleum mantegazzianum Somm. & Lev.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:db781580782108c0bf7214b8dc706185,SCIENTIFIC,,TRUE,3034825,Heracleum mantegazzianum Sommier & Levier,Heracleum mantegazzianum,Heracleum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3034825,ACCEPTED,,
141266099,Bupleurum subovatum Link ex Spreng.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:df255c4f639c0698afb2ba6fd6eef810,SCIENTIFIC,,TRUE,3034558,Bupleurum subovatum Spreng.,Bupleurum subovatum,Bupleurum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3034558,ACCEPTED,,
141266100,Bupleurum croceum Fenzl,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e47ec33622dc88d79730daf8a8f255a5,SCIENTIFIC,,TRUE,3639326,Bupleurum croceum Fenzl,Bupleurum croceum,Bupleurum,Apiaceae,Apiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3639326,ACCEPTED,,
141266102,Amaranthus viridis L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:fb7b7b517f5e5dbeee10e4e99ae7b62b,SCIENTIFIC,,TRUE,5384334,Amaranthus viridis L.,Amaranthus viridis,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5384334,ACCEPTED,,
141266103,Atriplex tatarica L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:fa67f85bb3f0008ca584027b474c159c,SCIENTIFIC,,TRUE,3083702,Atriplex tatarica L.,Atriplex tatarica,Atriplex,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3083702,ACCEPTED,,
141266104,Amaranthus cruentus L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:fec5518ef6aa3a261707c393f3a95eaa,SCIENTIFIC,,TRUE,5384390,Amaranthus cruentus L.,Amaranthus cruentus,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5384390,ACCEPTED,,
141266105,Atriplex oblongifolia Waldst. & Kit.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f6ab6e0e10e1bb783da428147aee4d0a,SCIENTIFIC,,TRUE,3083657,Atriplex oblongifolia Waldst. & Kit.,Atriplex oblongifolia,Atriplex,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3083657,ACCEPTED,,
141266106,Amaranthus acutilobus Uline & Bray,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e5ebba1ee9deab0deb818a0938f38d7a,SCIENTIFIC,,TRUE,5384333,Amaranthus acutilobus Uline & Bray,Amaranthus emarginatus,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7323250,SYNONYM,7323251,Amaranthus emarginatus subsp. emarginatus
141266107,Atriplex sibirica L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e2cc1c649ddf4d8f9ec56997b78654ff,SCIENTIFIC,,TRUE,3083763,Atriplex sibirica L.,Atriplex sibirica,Atriplex,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3083763,ACCEPTED,,
141266108,Amaranthus hybridus L. subsp. hybridus var. hybridus,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e2708fe1437f3aaca4bc9446c596f4b2,SCIENTIFIC,,TRUE,7323184,Amaranthus hybridus var. hybridus,Amaranthus hybridus,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,5384364,SYNONYM,5384364,Amaranthus hybridus L.
141266109,Chenopodium x pelgrimsianum Aell.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e18aeaf74af00c6f487dcc607076c23b,SCIENTIFIC,"RANK_INVALID,BACKBONE_MATCH_NONE",TRUE,,,,,,,,,,,,,,
141266110,Amaranthus tuberculatus (Moq.) Sauer var. rudis (Sauer) Costea & Tardif,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:dfd4cd9bf2844d793d8c6da41016b601,SCIENTIFIC,,TRUE,5548360,Amaranthus tuberculatus var. rudis (J.D.Sauer) Costea & Tardif,Amaranthus tuberculatus,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,5384347,SYNONYM,5384347,Amaranthus tuberculatus (Moq. ex DC.) J.D.Sauer
141266110,Amaranthus tuberculatus (Moq.) Sauer var. rudis (Sauer) Costea & Tardif,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:dfd4cd9bf2844d793d8c6da41016b601,SCIENTIFIC,,TRUE,5548360,Amaranthus tuberculatus var. rudis (J.D.Sauer) Costea & Tardif,Amaranthus tuberculatus,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,5384347,SYNONYM,5384347,Amaranthus tuberculatus (Moq. ex DC.) J.D.Sauer
141266111,Atriplex pseudocampanulata Aell.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ded52a07b79cace12e064d3dd6d5ba3c,SCIENTIFIC,BACKBONE_MATCH_NONE,TRUE,,,,,,,,,,,,,,
141266112,Dysphania multifida (L.) Mosyakin & Clemants,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:dc714ec726b9998ad90e741173599d74,SCIENTIFIC,,TRUE,5568361,Dysphania multifida (L.) Mosyakin & Clemants,Dysphania multifida,Dysphania,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5568361,ACCEPTED,,
141266113,Amaranthus thunbergii Moq.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:da490d6fec49120f638f4537682aeecb,SCIENTIFIC,,TRUE,5384383,Amaranthus thunbergii Moq.,Amaranthus thunbergii,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5384383,ACCEPTED,,
141266114,Amaranthus hybridus L. subsp. hybridus var. pseudoretroflexus (Thell.) Carretero,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:da1d6dcab5262e414f0818a390a6a6d7,SCIENTIFIC,,TRUE,5547860,Amaranthus hybridus var. pseudoretroflexus (Thell.) J.L.Carretero,Amaranthus powellii,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,5384359,SYNONYM,5384359,Amaranthus powellii S.Watson
141266115,Amaranthus capensis Thell. subsp. uncinatus (Thell.) Brenan,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d96bd254bd6546adb4849ff8c8ba115d,SCIENTIFIC,,TRUE,5548011,Amaranthus capensis subsp. uncinatus (Thell.) Brenan,Amaranthus capensis,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,7323340,ACCEPTED,,
141266115,Amaranthus capensis Thell. subsp. uncinatus (Thell.) Brenan,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d96bd254bd6546adb4849ff8c8ba115d,SCIENTIFIC,,TRUE,5548011,Amaranthus capensis subsp. uncinatus (Thell.) Brenan,Amaranthus capensis,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,7323340,ACCEPTED,,
141266116,Chenopodium pratericola Rydberg s.l.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f2648c1c4679dc2e6370fef5a99cfd10,SCIENTIFIC,,TRUE,3083921,Chenopodium pratericola Rydb.,Chenopodium pratericola,Chenopodium,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3083921,ACCEPTED,,
141266117,Dysphania cristata (F. Muell.) Mosyakin & Clemants,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:eb6fcc9bc579e583b7cb8a833bdd2c93,SCIENTIFIC,,TRUE,5568415,Dysphania cristata (F.Muell.) Mosyakin & Clemants,Dysphania cristata,Dysphania,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5568415,ACCEPTED,,
141266118,Amaranthus spinosus L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ec76f2f070f94ab9f1e00a2faf247094,SCIENTIFIC,,TRUE,5384401,Amaranthus spinosus L.,Amaranthus spinosus,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5384401,ACCEPTED,,
141266119,Amaranthus crispus (Lesp. & Thév.) N. Terrac.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ec3677d25f4e1ab601754ef63a515e51,SCIENTIFIC,,TRUE,5384341,Amaranthus crispus (Lesp. & Thév.) N.Terracc.,Amaranthus crispus,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5384341,ACCEPTED,,
141266120,Amaranthus standleyanus Parodi ex Covas,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e9a2b1121110250d89a431b75e027f57,SCIENTIFIC,,TRUE,5548401,Amaranthus standleyanus Parodi ex Covas,Amaranthus standleyanus,Amaranthus,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5548401,ACCEPTED,,
141266121,Chenopodium album L. x missouriense,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ea69f6e8961cefeb80af1a846ede5d06,HYBRID,"RANK_INVALID,BACKBONE_MATCH_NONE",FALSE,,,,,,,,,,,,,,
141266122,Atriplex hortensis L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e7991662e0e6e793509ee000db163f6f,SCIENTIFIC,,TRUE,3083761,Atriplex hortensis L.,Atriplex hortensis,Atriplex,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3083761,ACCEPTED,,
141266123,Oxybasis glauca (L.) Fuentes & al. var. salina (Standley) Verloove,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:caa32b8d566e3df8b6c120896f7d0cb3,SCIENTIFIC,,TRUE,9567226,Oxybasis glauca var. salina (Standl.) Verloove,Oxybasis glauca,Oxybasis,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,8290282,ACCEPTED,,
141266123,Oxybasis glauca (L.) Fuentes & al. var. salina (Standley) Verloove,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:caa32b8d566e3df8b6c120896f7d0cb3,SCIENTIFIC,,TRUE,9567226,Oxybasis glauca var. salina (Standl.) Verloove,Oxybasis glauca,Oxybasis,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,8290282,ACCEPTED,,
141266124,Chenopodium x preissmannii J. Murr,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c94279c3e761142327dcee108c303899,SCIENTIFIC,RANK_INVALID,FALSE,8157769,,,,,,,,,,,,,
141266125,Dysphania botrys (L.) Mosyakin & Clemants,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c74b4cf886cc4388a5408546493eeb29,SCIENTIFIC,,TRUE,5568428,Dysphania botrys (L.) Mosyakin & Clemants,Dysphania botrys,Dysphania,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5568428,ACCEPTED,,
141266126,Chenopodium berlandieri Moq.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c6bf5808d614910c01bf6d2931051251,SCIENTIFIC,,TRUE,3083920,Chenopodium berlandieri Moq.,Chenopodium berlandieri,Chenopodium,Amaranthaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3083920,ACCEPTED,,
