key,scientificName,canonicalName,authorship,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,parentKey,parent,acceptedKey,accepted,source
8236630,Wilborgia urticifolia Kunth,Wilborgia urticifolia,Kunth,SPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Galinsoga,Galinsoga quadriradiata,3132547,Galinsoga,8298495,Galinsoga quadriradiata Ruiz & Pav.,gbif synonym
11235149,Oenothera biennis f. suaveolens (Pers.) H.Lév.,Oenothera biennis suaveolens,(Pers.) H.Lév.,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera suaveolens,3188799,Oenothera,8302634,Oenothera suaveolens Desf. ex Pers.,gbif synonym
12388782,Oenothera biennis subsp. grandiflora Stomps,Oenothera biennis grandiflora,Stomps,SUBSPECIES,PROPARTE_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera suaveolens,3188799,Oenothera,8302634,Oenothera suaveolens Desf. ex Pers.,gbif synonym
9461832,"Oenothera biennis subsp. suaveolens (Desf. ex Pers.) Bonnier, 1921",Oenothera biennis suaveolens,"(Desf. ex Pers.) Bonnier, 1921",SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera suaveolens,3188799,Oenothera,8302634,Oenothera suaveolens Desf. ex Pers.,gbif synonym
3664992,Oenothera biennis subsp. suaveolens (Pers.) Rouy & E.G.Camus,Oenothera biennis suaveolens,(Pers.) Rouy & E.G.Camus,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera suaveolens,3188799,Oenothera,8302634,Oenothera suaveolens Desf. ex Pers.,gbif synonym
9618324,"Oenothera biennis subsp. suaveolens P.Fourn., 1936",Oenothera biennis suaveolens,"P.Fourn., 1936",SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera suaveolens,3188799,Oenothera,8302634,Oenothera suaveolens Desf. ex Pers.,gbif synonym
3667683,Oenothera communis f. suaveolens (Pers.) H.Lév.,Oenothera communis suaveolens,(Pers.) H.Lév.,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera suaveolens,3188799,Oenothera,8302634,Oenothera suaveolens Desf. ex Pers.,gbif synonym
12388789,Oenothera suaveolens var. latipetala Soldano,Oenothera suaveolens latipetala,Soldano,VARIETY,PROPARTE_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera suaveolens,3188799,Oenothera,8302634,Oenothera suaveolens Desf. ex Pers.,gbif synonym
7338698,Centaurea phrygia f. phrygia,Centaurea phrygia phrygia,L.,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea phrygia,3127469,Centaurea,8305028,Centaurea phrygia L.,gbif synonym
7175108,Jacea phrygia subsp. phrygia,Jacea phrygia phrygia,,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea phrygia,3127469,Centaurea,8305028,Centaurea phrygia L.,gbif synonym
11031817,"Achatina amphora H.Beck, 1837",Achatina amphora,"H.Beck, 1837",SPECIES,SYNONYM,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,Achatina achatina,2295965,Achatina,8305409,"Achatina achatina (Linnaeus, 1758)",gbif synonym
10919158,"Achatina perdix Lamarck, 1822",Achatina perdix,"Lamarck, 1822",SPECIES,SYNONYM,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,Achatina achatina,2295965,Achatina,8305409,"Achatina achatina (Linnaeus, 1758)",gbif synonym
10392935,"Achatina variegata Lamarck, 1801",Achatina variegata,"Lamarck, 1801",SPECIES,SYNONYM,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,Achatina achatina,2295965,Achatina,8305409,"Achatina achatina (Linnaeus, 1758)",gbif synonym
11079098,"Ampulla bombarda Röding, 1798",Ampulla bombarda,"Röding, 1798",SPECIES,SYNONYM,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,Achatina achatina,2295965,Achatina,8305409,"Achatina achatina (Linnaeus, 1758)",gbif synonym
10970071,"Ampulla flammea Röding, 1798",Ampulla flammea,"Röding, 1798",SPECIES,SYNONYM,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,Achatina achatina,2295965,Achatina,8305409,"Achatina achatina (Linnaeus, 1758)",gbif synonym
11013520,"Ampulla lacteae Röding, 1798",Ampulla lacteae,"Röding, 1798",SPECIES,SYNONYM,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,Achatina achatina,2295965,Achatina,8305409,"Achatina achatina (Linnaeus, 1758)",gbif synonym
11292794,"Buccinum achatinum (Linnaeus, 1758)",Buccinum achatinum,"(Linnaeus, 1758) ",SPECIES,HETEROTYPIC_SYNONYM,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,Achatina achatina,2295965,Achatina,8305409,"Achatina achatina (Linnaeus, 1758)",gbif synonym
7478772,"Bulla achatina Linnaeus, 1758",Bulla achatina,"Linnaeus, 1758",SPECIES,SYNONYM,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,Achatina achatina,2295965,Achatina,8305409,"Achatina achatina (Linnaeus, 1758)",gbif synonym
3906041,Quercus palustris var. heterophylla Cockerell,Quercus palustris heterophylla,Cockerell,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus palustris,2877951,Quercus,8313153,Quercus palustris Münchh.,gbif synonym
2879841,Quercus rubra var. dissecta Lam.,Quercus rubra dissecta,Lam.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus palustris,2877951,Quercus,8313153,Quercus palustris Münchh.,gbif synonym
2879842,Quercus rubra var. palustris (Münchh.) Kuntze,Quercus rubra palustris,(Münchh.) Kuntze,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus palustris,2877951,Quercus,8313153,Quercus palustris Münchh.,gbif synonym
9539101,Avena sativa subsp. marquandii (Druce) B.Bock,Avena sativa marquandii,(Druce) B.Bock,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Avena,Avena marquandii,2705282,Avena,8322034,Avena ×marquandii Druce,gbif synonym
5700781,Bidens humilis var. macrantha Wedd.,Bidens humilis macrantha,Wedd.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens triplinervia,5391928,Bidens triplinervia,8323119,Bidens triplinervia var. macrantha (Wedd.) Sherff,gbif synonym
5700777,Bidens humilis var. tenuifolia Sch.Bip. ex Griseb.,Bidens humilis tenuifolia,Sch.Bip. ex Griseb.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens triplinervia,5391928,Bidens triplinervia,8323119,Bidens triplinervia var. macrantha (Wedd.) Sherff,gbif synonym
5700305,Bidens triplinervia f. macrantha (Wedd.) Sherff,Bidens triplinervia macrantha,(Wedd.) Sherff,FORM,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens triplinervia,5391928,Bidens triplinervia,8323119,Bidens triplinervia var. macrantha (Wedd.) Sherff,gbif synonym
2494446,"Carpodacus mexicanus (P.L.Statius Müller, 1776)",Carpodacus mexicanus,"(P.L.Statius Müller, 1776) ",SPECIES,SYNONYM,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Haemorhous,Haemorhous mexicanus,4844128,Haemorhous,8323485,"Haemorhous mexicanus (P.L.Statius Müller, 1776)",gbif synonym
11303755,"Fringilla mexicana (Müller, 1776)",Fringilla mexicana,"(Müller, 1776) ",SPECIES,SYNONYM,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Haemorhous,Haemorhous mexicanus,4844128,Haemorhous,8323485,"Haemorhous mexicanus (P.L.Statius Müller, 1776)",gbif synonym
7806914,Quercus acuta Raf.,Quercus acuta,Raf.,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus coccinea,2877951,Quercus,8326061,Quercus coccinea Münchh.,gbif synonym
3906322,Quercus coccinea var. coccinea,Quercus coccinea coccinea,Münchh.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus coccinea,2877951,Quercus,8326061,Quercus coccinea Münchh.,gbif synonym
2879108,Quercus coccinea var. cucullata G.Kirchn.,Quercus coccinea cucullata,G.Kirchn.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus coccinea,2877951,Quercus,8326061,Quercus coccinea Münchh.,gbif synonym
2879107,Quercus coccinea var. pendula G.Kirchn.,Quercus coccinea pendula,G.Kirchn.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus coccinea,2877951,Quercus,8326061,Quercus coccinea Münchh.,gbif synonym
2879109,Quercus coccinea var. rugelii A.DC.,Quercus coccinea rugelii,A.DC.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus coccinea,2877951,Quercus,8326061,Quercus coccinea Münchh.,gbif synonym
2879113,Quercus coccinea var. tuberculata Sarg.,Quercus coccinea tuberculata,Sarg.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus coccinea,2877951,Quercus,8326061,Quercus coccinea Münchh.,gbif synonym
2879111,Quercus coccinea var. undulata G.Kirchn.,Quercus coccinea undulata,G.Kirchn.,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus coccinea,2877951,Quercus,8326061,Quercus coccinea Münchh.,gbif synonym
2879112,Quercus palustris Regel,Quercus palustris,Regel,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus coccinea,2877951,Quercus,8326061,Quercus coccinea Münchh.,gbif synonym
7691703,Quercus palustris Regel ex A.DC.,Quercus palustris,Regel ex A.DC.,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus coccinea,2877951,Quercus,8326061,Quercus coccinea Münchh.,gbif synonym
8125075,Quercus rubra var. coccinea (Münchh.) Aiton,Quercus rubra coccinea,(Münchh.) Aiton,VARIETY,SYNONYM,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus coccinea,2877951,Quercus,8326061,Quercus coccinea Münchh.,gbif synonym
4117137,Hordeum aestivum Haller,Hordeum aestivum,Haller,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
7784054,Hordeum anglicum Gand.,Hordeum anglicum,Gand.,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4117059,Hordeum anglicum R.E.Regel,Hordeum anglicum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4116952,Hordeum bohemicum R.E.Regel,Hordeum bohemicum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4149448,Hordeum chevalieri R.E.Regel,Hordeum chevalieri,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4149282,Hordeum colchicum R.E.Regel,Hordeum colchicum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
8473853,Hordeum deficiens Steud.,Hordeum deficiens,Steud.,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4148948,Hordeum deficiens Steud. ex A.Braun,Hordeum deficiens,Steud. ex A.Braun,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
7980875,Hordeum distichon subsp. erectum Schübl. & G.Martens,Hordeum distichon erectum,Schübl. & G.Martens,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4932658,Hordeum distichon subsp. nudum (L.) Rothm.,Hordeum distichon nudum,(L.) Rothm.,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
8152753,Hordeum distichon subsp. nutans Schübl. & G.Martens,Hordeum distichon nutans,Schübl. & G.Martens,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
9533944,"Hordeum distichon subsp. zeocriton (L.) Schinz & R.Keller, 1900",Hordeum distichon zeocriton,"(L.) Schinz & R.Keller, 1900",SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
5946890,Hordeum distichon subsp. zeocriton (L.) Čelak.,Hordeum distichon zeocriton,(L.) Čelak.,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
8425290,Hordeum distichon var. densum Ser.,Hordeum distichon densum,Ser.,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
8311007,Hordeum distichon var. distichon,Hordeum distichon distichon,,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
7593786,Hordeum distichon var. erectum (Schübl. & G.Martens) P.Fourn.,Hordeum distichon erectum,(Schübl. & G.Martens) P.Fourn.,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
5946894,Hordeum distichon var. erythraeum Chiov.,Hordeum distichon erythraeum,Chiov.,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
7598634,Hordeum distichon var. laxum Ser.,Hordeum distichon laxum,Ser.,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
6710800,Hordeum distichon var. nigricans Ser.,Hordeum distichon nigricans,Ser.,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
6313808,Hordeum distichon var. nudum L.,Hordeum distichon nudum,L.,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
8352684,Hordeum distichon var. nutans (Schübl. & G.Martens) P.Fourn.,Hordeum distichon nutans,(Schübl. & G.Martens) P.Fourn.,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
5946895,Hordeum distichon var. pseudozeocriton Chiov.,Hordeum distichon pseudozeocriton,Chiov.,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
7359908,Hordeum distichon var. ramosum Ser.,Hordeum distichon ramosum,Ser.,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
12290696,Hordeum distichon var. triaristatum Didus',Hordeum distichon triaristatum,Didus',VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
6313807,Hordeum distichon var. zeocriton (L.) Hayek,Hordeum distichon zeocriton,(L.) Hayek,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4148809,Hordeum elisabethpolense R.E.Regel,Hordeum elisabethpolense,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4148746,Hordeum eriwanense R.E.Regel,Hordeum eriwanense,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
7790397,Hordeum europaeum R.E.Regel,Hordeum europaeum,R.E.Regel,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4116516,Hordeum germanicum R.E.Regel,Hordeum germanicum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4116508,Hordeum glabrum R.E.Regel,Hordeum glabrum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
8598869,Hordeum imberbe Ard.,Hordeum imberbe,Ard.,SPECIES,HOMOTYPIC_SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4116096,Hordeum imberbe Ard. ex Roem. & Schult.,Hordeum imberbe,Ard. ex Roem. & Schult.,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
2706059,Hordeum irregulare Åberg & Wiebe,Hordeum irregulare,Åberg & Wiebe,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
5946892,Hordeum kentii R.E.Regel,Hordeum kentii,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4115797,Hordeum korshinskianum R.E.Regel,Hordeum korshinskianum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4115693,Hordeum laxum R.E.Regel,Hordeum laxum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4115677,Hordeum lenkoranicum R.E.Regel,Hordeum lenkoranicum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4115617,Hordeum macrolepis A.Braun,Hordeum macrolepis,A.Braun,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4115458,Hordeum monticola R.E.Regel,Hordeum monticola,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4115214,Hordeum nudideficiens R.E.Regel,Hordeum nudideficiens,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4115194,Hordeum nudum (L.) Ard.,Hordeum nudum,(L.) Ard.,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
8021280,Hordeum nudum Schult.,Hordeum nudum,Schult.,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4148461,Hordeum praecocius R.E.Regel,Hordeum praecocius,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4148410,Hordeum princeps R.E.Regel,Hordeum princeps,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4148286,Hordeum richardsonii R.E.Regel,Hordeum richardsonii,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
7522405,Hordeum sativum subsp. distichon (L.) Asch. & Graebn.,Hordeum sativum distichon,(L.) Asch. & Graebn.,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
5946891,Hordeum sativum var. distichon (L.) Beck,Hordeum sativum distichon,(L.) Beck,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
7412124,Hordeum sativum var. nudum (L.) Vilm.,Hordeum sativum nudum,(L.) Vilm.,VARIETY,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4148186,Hordeum scandinavicum R.E.Regel,Hordeum scandinavicum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4114220,Hordeum suecicum R.E.Regel,Hordeum suecicum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4114146,Hordeum turkestanicum R.E.Regel,Hordeum turkestanicum,R.E.Regel,SPECIES,HETEROTYPIC_SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4114095,Hordeum vilmorianum R.E.Regel,Hordeum vilmorianum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
4111380,Hordeum volhynicum R.E.Regel,Hordeum volhynicum,R.E.Regel,SPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
6313806,Hordeum vulgare subsp. deficiens (Steud. ex A.Braun) Á.Löve,Hordeum vulgare deficiens,(Steud. ex A.Braun) Á.Löve,SUBSPECIES,SYNONYM,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum distichon,2706050,Hordeum,8332019,Hordeum distichon L.,gbif synonym
