taxonKey,locationId,locality,country,status,temporal,establishmentMeans,source
141266170,ISO_3166-2:BE,Belgium,BE,PRESENT,1850/2018,INTRODUCED,
141266170,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266170,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266170,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266171,ISO_3166-2:BE,Belgium,BE,PRESENT,1890/1911,INTRODUCED,
141266171,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1890/1911,INTRODUCED,
141266172,ISO_3166-2:BE,Belgium,BE,PRESENT,1911/1951,INTRODUCED,
141266172,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1911/1951,INTRODUCED,
141266173,ISO_3166-2:BE,Belgium,BE,PRESENT,1861,INTRODUCED,
141266173,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1861,INTRODUCED,
141266174,ISO_3166-2:BE,Belgium,BE,PRESENT,1911,INTRODUCED,
141266174,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1911,INTRODUCED,
141266175,ISO_3166-2:BE,Belgium,BE,PRESENT,2016,INTRODUCED,
141266175,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2016,INTRODUCED,
141266176,ISO_3166-2:BE,Belgium,BE,PRESENT,1954,INTRODUCED,
141266176,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1954,INTRODUCED,
141266177,ISO_3166-2:BE,Belgium,BE,PRESENT,1898/2013,INTRODUCED,
141266177,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266177,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266177,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266178,ISO_3166-2:BE,Belgium,BE,PRESENT,1895,INTRODUCED,
141266178,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1895,INTRODUCED,
141266179,ISO_3166-2:BE,Belgium,BE,PRESENT,1874/2017,INTRODUCED,
141266179,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266179,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266179,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266180,ISO_3166-2:BE,Belgium,BE,PRESENT,1939/1949,INTRODUCED,
141266180,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1939/1949,INTRODUCED,
141266181,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/2018,INTRODUCED,
141266181,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266181,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266181,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266182,ISO_3166-2:BE,Belgium,BE,PRESENT,1857/2018,INTRODUCED,
141266182,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266182,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266182,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266183,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/2018,INTRODUCED,
141266183,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266183,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266183,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266184,ISO_3166-2:BE,Belgium,BE,PRESENT,1857/2018,INTRODUCED,
141266184,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266184,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266184,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266185,ISO_3166-2:BE,Belgium,BE,PRESENT,1918/2005,INTRODUCED,
141266185,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266185,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266185,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266186,ISO_3166-2:BE,Belgium,BE,PRESENT,1947,INTRODUCED,
141266186,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1947,INTRODUCED,
141266187,ISO_3166-2:BE,Belgium,BE,PRESENT,1952,INTRODUCED,
141266187,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1952,INTRODUCED,
141266188,ISO_3166-2:BE,Belgium,BE,PRESENT,1957/2018,INTRODUCED,
141266188,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266188,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266188,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266189,ISO_3166-2:BE,Belgium,BE,PRESENT,1911/1951,INTRODUCED,
141266189,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1911/1951,INTRODUCED,
141266190,ISO_3166-2:BE,Belgium,BE,PRESENT,2003,INTRODUCED,
141266190,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2003,INTRODUCED,
141266191,ISO_3166-2:BE,Belgium,BE,PRESENT,1951,INTRODUCED,
141266191,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1951,INTRODUCED,
141266192,ISO_3166-2:BE,Belgium,BE,PRESENT,1907/1911,INTRODUCED,
141266192,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1907/1911,INTRODUCED,
141266193,ISO_3166-2:BE,Belgium,BE,PRESENT,1947/1949,INTRODUCED,
141266193,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1947/1949,INTRODUCED,
141266194,ISO_3166-2:BE,Belgium,BE,PRESENT,1859/1913,INTRODUCED,
141266194,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266194,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266195,ISO_3166-2:BE,Belgium,BE,PRESENT,1857/2018,INTRODUCED,
141266195,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266195,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266196,ISO_3166-2:BE,Belgium,BE,PRESENT,1947/1948,INTRODUCED,
141266196,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1947/1948,INTRODUCED,
141266197,ISO_3166-2:BE,Belgium,BE,PRESENT,2016,INTRODUCED,
141266197,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2016,INTRODUCED,
141266198,ISO_3166-2:BE,Belgium,BE,PRESENT,1857/2015,INTRODUCED,
141266198,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266198,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266198,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266199,ISO_3166-2:BE,Belgium,BE,PRESENT,1886/2018,INTRODUCED,
141266199,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266199,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266200,ISO_3166-2:BE,Belgium,BE,PRESENT,1853/1983,INTRODUCED,
141266200,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266200,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266200,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266201,ISO_3166-2:BE,Belgium,BE,PRESENT,1862/1967,INTRODUCED,
141266201,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266201,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266202,ISO_3166-2:BE,Belgium,BE,PRESENT,2001/2002,INTRODUCED,
141266202,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2001/2002,INTRODUCED,
141266203,ISO_3166-2:BE,Belgium,BE,PRESENT,1906,INTRODUCED,
141266203,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1906,INTRODUCED,
141266204,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/1903,INTRODUCED,
141266204,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266204,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266205,ISO_3166-2:BE,Belgium,BE,PRESENT,1911,INTRODUCED,
141266205,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1911,INTRODUCED,
141266206,ISO_3166-2:BE,Belgium,BE,PRESENT,1858/2018,INTRODUCED,
141266206,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266206,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266206,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266207,ISO_3166-2:BE,Belgium,BE,PRESENT,1895/1947,INTRODUCED,
141266207,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1895/1947,INTRODUCED,
141266208,ISO_3166-2:BE,Belgium,BE,PRESENT,1887/2018,INTRODUCED,
141266208,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266208,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266208,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266210,ISO_3166-2:BE,Belgium,BE,PRESENT,1882/2017,INTRODUCED,
141266210,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266210,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266211,ISO_3166-2:BE,Belgium,BE,PRESENT,1850/2013,INTRODUCED,
141266211,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266211,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266211,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266212,ISO_3166-2:BE,Belgium,BE,PRESENT,2009/2017,INTRODUCED,
141266212,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266212,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266213,ISO_3166-2:BE,Belgium,BE,PRESENT,1959,INTRODUCED,
141266213,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,1959,INTRODUCED,
141266214,ISO_3166-2:BE,Belgium,BE,PRESENT,2017,INTRODUCED,
141266214,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,2017,INTRODUCED,
141266215,ISO_3166-2:BE,Belgium,BE,PRESENT,1907,INTRODUCED,
141266215,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,1907,INTRODUCED,
141266216,ISO_3166-2:BE,Belgium,BE,PRESENT,1850/2013,INTRODUCED,
141266216,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266216,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266216,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266217,ISO_3166-2:BE,Belgium,BE,PRESENT,2010,INTRODUCED,
141266217,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2010,INTRODUCED,
141266218,ISO_3166-2:BE,Belgium,BE,PRESENT,2007/2017,INTRODUCED,
141266218,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266218,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266219,ISO_3166-2:BE,Belgium,BE,PRESENT,1920/2017,INTRODUCED,
141266219,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266219,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266220,ISO_3166-2:BE,Belgium,BE,PRESENT,1856/2018,INTRODUCED,
141266220,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1856/2018,INTRODUCED,
141266221,ISO_3166-2:BE,Belgium,BE,PRESENT,1890/2016,INTRODUCED,
141266221,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266221,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266222,ISO_3166-2:BE,Belgium,BE,PRESENT,1903/1951,INTRODUCED,
141266222,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266222,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266223,ISO_3166-2:BE,Belgium,BE,PRESENT,1893/2017,INTRODUCED,
141266223,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266223,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266224,ISO_3166-2:BE,Belgium,BE,PRESENT,1994/2017,INTRODUCED,
141266224,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1994/2017,INTRODUCED,
141266225,ISO_3166-2:BE,Belgium,BE,PRESENT,1966,INTRODUCED,
141266225,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1966,INTRODUCED,
141266226,ISO_3166-2:BE,Belgium,BE,PRESENT,1947/2012,INTRODUCED,
141266226,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266226,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266226,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266227,ISO_3166-2:BE,Belgium,BE,PRESENT,2007/2017,INTRODUCED,
141266227,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266227,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266228,ISO_3166-2:BE,Belgium,BE,PRESENT,2013/2014,INTRODUCED,
141266228,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2013/2014,INTRODUCED,
141266229,ISO_3166-2:BE,Belgium,BE,ABSENT,2013/2018,INTRODUCED,
141266229,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/2013,INTRODUCED,
141266229,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,ABSENT,,INTRODUCED,
141266229,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266229,ISO_3166-2:BE-VLG,Flemish Region,BE,ABSENT,,INTRODUCED,
141266229,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266229,ISO_3166-2:BE-WAL,Walloon Region,BE,ABSENT,,INTRODUCED,
141266229,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266230,ISO_3166-2:BE,Belgium,BE,PRESENT,1998,INTRODUCED,
141266230,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1998,INTRODUCED,
141266231,ISO_3166-2:BE,Belgium,BE,PRESENT,2011/2017,INTRODUCED,
141266231,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266231,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266232,ISO_3166-2:BE,Belgium,BE,PRESENT,1998/2010,INTRODUCED,
141266232,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1998/2010,INTRODUCED,
141266233,ISO_3166-2:BE,Belgium,BE,PRESENT,1954/2017,INTRODUCED,
141266233,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266233,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266233,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266234,ISO_3166-2:BE,Belgium,BE,PRESENT,1869/2018,INTRODUCED,
141266234,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266234,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266234,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266235,ISO_3166-2:BE,Belgium,BE,PRESENT,1916/2017,INTRODUCED,
141266235,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266235,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266236,ISO_3166-2:BE,Belgium,BE,PRESENT,1996/2000,INTRODUCED,
141266236,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266236,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266237,ISO_3166-2:BE,Belgium,BE,PRESENT,2014/2017,INTRODUCED,
141266237,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266237,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266237,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266238,ISO_3166-2:BE,Belgium,BE,PRESENT,1863/2018,INTRODUCED,
141266238,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266238,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266238,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266239,ISO_3166-2:BE,Belgium,BE,PRESENT,1886/2016,INTRODUCED,
141266239,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1886/2016,INTRODUCED,
141266240,ISO_3166-2:BE,Belgium,BE,PRESENT,2011,INTRODUCED,
141266240,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2011,INTRODUCED,
141266241,ISO_3166-2:BE,Belgium,BE,PRESENT,1939/2000,INTRODUCED,
141266241,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266241,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266242,ISO_3166-2:BE,Belgium,BE,PRESENT,1899/2018,INTRODUCED,
141266242,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266242,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266243,ISO_3166-2:BE,Belgium,BE,PRESENT,2011/2012,INTRODUCED,
141266243,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2011/2012,INTRODUCED,
141266244,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/2018,INTRODUCED,
141266244,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266244,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266245,ISO_3166-2:BE,Belgium,BE,PRESENT,1922,INTRODUCED,
141266245,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1922,INTRODUCED,
141266246,ISO_3166-2:BE,Belgium,BE,PRESENT,1907/2018,INTRODUCED,
141266246,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266246,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266247,ISO_3166-2:BE,Belgium,BE,PRESENT,1850/2018,INTRODUCED,
141266247,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266247,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266247,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266248,ISO_3166-2:BE,Belgium,BE,PRESENT,1821/2018,INTRODUCED,
141266248,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266248,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266249,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/1912,INTRODUCED,
141266249,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1835/1912,INTRODUCED,
141266250,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/1910,INTRODUCED,
141266250,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1835/1910,INTRODUCED,
141266251,ISO_3166-2:BE,Belgium,BE,PRESENT,1872/1942,INTRODUCED,
141266251,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266251,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266252,ISO_3166-2:BE,Belgium,BE,PRESENT,1866/1974,INTRODUCED,
141266252,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266252,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266253,ISO_3166-2:BE,Belgium,BE,PRESENT,1933/2008,INTRODUCED,
141266253,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266253,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266254,ISO_3166-2:BE,Belgium,BE,PRESENT,1855/1909,INTRODUCED,
141266254,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266254,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266255,ISO_3166-2:BE,Belgium,BE,PRESENT,2014,INTRODUCED,
141266255,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2014,INTRODUCED,
141266256,ISO_3166-2:BE,Belgium,BE,PRESENT,2008/2018,INTRODUCED,
141266256,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2008/2018,INTRODUCED,
141266257,ISO_3166-2:BE,Belgium,BE,PRESENT,1856/1902,INTRODUCED,
141266257,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266257,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266258,ISO_3166-2:BE,Belgium,BE,PRESENT,1863/1959,INTRODUCED,
141266258,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266258,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266258,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266259,ISO_3166-2:BE,Belgium,BE,PRESENT,2012/2015,INTRODUCED,
141266259,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2012/2015,INTRODUCED,
141266260,ISO_3166-2:BE,Belgium,BE,PRESENT,1893/2017,INTRODUCED,
141266260,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266260,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266260,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266261,ISO_3166-2:BE,Belgium,BE,PRESENT,2006,INTRODUCED,
141266261,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,2006,INTRODUCED,
141266262,ISO_3166-2:BE,Belgium,BE,PRESENT,1884/2018,INTRODUCED,
141266262,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266262,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266263,ISO_3166-2:BE,Belgium,BE,PRESENT,1855/2018,INTRODUCED,
141266263,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266263,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266264,ISO_3166-2:BE,Belgium,BE,PRESENT,1946/2018,INTRODUCED,
141266264,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266264,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266265,ISO_3166-2:BE,Belgium,BE,PRESENT,1886/1887,INTRODUCED,
141266265,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1886/1887,INTRODUCED,
141266266,ISO_3166-2:BE,Belgium,BE,PRESENT,2009/2017,INTRODUCED,
141266266,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2009/2017,INTRODUCED,
141266267,ISO_3166-2:BE,Belgium,BE,PRESENT,1906/1920,INTRODUCED,
141266267,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,1906/1920,INTRODUCED,
141266268,ISO_3166-2:BE,Belgium,BE,PRESENT,1954/1955,INTRODUCED,
141266268,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1954/1955,INTRODUCED,
141266269,ISO_3166-2:BE,Belgium,BE,PRESENT,1897/2018,INTRODUCED,
141266269,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266269,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266270,ISO_3166-2:BE,Belgium,BE,PRESENT,1800/2018,INTRODUCED,
141266270,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266270,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266270,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266271,ISO_3166-2:BE,Belgium,BE,PRESENT,1862/1975,INTRODUCED,
141266271,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1862/1975,INTRODUCED,
141266272,ISO_3166-2:BE,Belgium,BE,PRESENT,1864/2017,INTRODUCED,
141266272,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266272,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266272,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266273,ISO_3166-2:BE,Belgium,BE,PRESENT,1811/2012,INTRODUCED,
141266273,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266273,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266274,ISO_3166-2:BE,Belgium,BE,PRESENT,1885/2018,INTRODUCED,
141266274,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141266274,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141266274,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141266275,ISO_3166-2:BE,Belgium,BE,PRESENT,1900,INTRODUCED,
141266275,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1900,INTRODUCED,
141266276,ISO_3166-2:BE,Belgium,BE,PRESENT,1949/2018,INTRODUCED,
