key,countryCode,occurrenceStatus,eventDate,locationID,establishmentMeans,locality,pathway,degreeOfEstablishment,occurrenceRemarks,source,Invasiveness
164300900,BE,present,2015/,ISO_3166-2:BE-VLG,introduced,Flemish Region,transportationHabitatMaterial,casual,,bopco,
164300902,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,contaminantNursery,captive,,Tom Van den Neucker,
164300904,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,contaminantNursery,captive,,Tom Van den Neucker,
164300905,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,contaminantNursery,captive,,Tom Van den Neucker,
164300907,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,transportationHabitatMaterial,established,,"Van den Neucker T & Scheers K (2014). The recent colonisation and rapid spread in Belgium of the alien girdled snail Hygromia cinctella (Gastropoda: Hygromiidae). Journal of Conchology, 41(6): 1-2.",
164300907,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,transportationHabitatMaterial,established,,"Van den Neucker T & Scheers K (2014). The recent colonisation and rapid spread in Belgium of the alien girdled snail Hygromia cinctella (Gastropoda: Hygromiidae). Journal of Conchology, 41(6): 1-2.",
164300908,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Sablon et al., 2010, Vandenneuker, Packet et al. Science facing aliens",
164300909,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
164300910,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,,
164300911,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Verween et al., 2005, Adam, 1947",
164300912,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,,
164300913,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Adam, 1947 Adam, 1960",
164300914,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,Van Loen et al. 2006 rode lijst,
164300915,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,VLIZ list,
164300916,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Adam, 1960 Adam, 1947",
164300917,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,Van Loen et al. 2006 rode lijst,
164300918,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,Van Goethem & Backeljau 2002,
164300919,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Adam, 1947",
164300920,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,VLIZ list,
164300921,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,Van Loen et al. 2006 rode lijst,
164300922,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Adam, 1947",
164300923,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,Van Loen et al. 2006 rode lijst,
164300924,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,Kerckhof_2002_BulletinKBIN,
164300925,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Sablon et al., 2010",
164300927,BE,present,2014/,ISO_3166-2:BE-VLG,introduced,Flemish Region,containerBulk,established,,"Ronsmans, J. & Van den Neucker T. (2016) A persistent population of the chocolate-band snail Eobania vermiculata (Gastropoda: Helicidae) in Belgium. Belg. J. Zool., 146 (1): 66-68",
164300928,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,Van Loen et al. 2006 rode lijst,
164300929,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Verween et al., 2006, P. Jacobs unpublished",
164300930,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,Van Loen et al. 2006 rode lijst,
164300931,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,Van Loen et al. 2006 rode lijst,
164300932,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Van Goethem & Sablon, 1986",
164300933,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
164300934,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,VLIZ list,
164300935,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Sablon et al., 2010",
164300936,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
164300937,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Swinnen et al., 1998",
164300939,BE,present,2016/,ISO_3166-2:BE-VLG,introduced,Flemish Region,pet,established,,"Van den Neucker T, Schildermans T, Scheers K. 2017. The invasive Chinese mystery snail Bellamya chinensis (Gastropoda: Viviparidae) expands its European range to Belgium. Knowl. Manag. Aquat. Ecosyst., 418, 8. https://doi.org/10.1051/kmae/2016040",
164300940,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,,
164300941,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
164300942,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Swinnen et al., 1998",
164300948,BE,present,2015-10-23/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Proesmans, W., & De Smedt, P. (2015). The millipede Cylindroiulus britannicus (Verhoeff, 1891) new for the Belgian fauna (Diplopoda: Julidae). Bulletin de la Société royale belge d’Entomologie, 151, 239-242.",
164300951,BE,present,,ISO_3166-2:BE,introduced,Belgium,,,,"Lock, K. (2009) Symphyla of Belgium. Entomologie faunistique – Faunistic Entomology 2010 (2009) 62 (1), 25-27",
164300956,BE,present,,ISO_3166-2:BE,introduced,Belgium,,,,"Lock K (2010) Updated checklist of the Belgian centipedes (Chilopoda). Entomologie faunistique-Faunistic Entomology. 62 (1), 35-39",
164300956,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,"Lock, K. (2009) Updated checklist of the Belgian centipedes (Chilopoda). Entomologie faunistique – Faunistic Entomology 2010 (2009) 62 (1), 35-39",
164300961,BE,present,,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,"De Smedt P, Arijs G, Segers S, Boeraeve P (2017) Woodlice of the green houses at Ghent Botanical Garden and Botanic Garden Meise with two new exotic species for Belgium (Isopoda: Oniscidae). Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie, 153: 109-112.",
164300961,BE,present,1956/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,"De Smedt P, Arijs G, Segers S, Boeraeve P (2017) Woodlice of the green houses at Ghent Botanical Garden and Botanic Garden Meise with two new exotic species for Belgium (Isopoda: Oniscidae). Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie, 153: 109-112.",
164300963,BE,present,2015-02-05/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"De Smedt P, Arijs G, Segers S, Boeraeve P (2017) Woodlice of the green houses at Ghent Botanical Garden and Botanic Garden Meise with two new exotic species for Belgium (Isopoda: Oniscidae). Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie, 153: 109-112.",
164300965,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"De Smedt P, Arijs G, Segers S, Boeraeve P (2017) Woodlice of the green houses at Ghent Botanical Garden and Botanic Garden Meise with two new exotic species for Belgium (Isopoda: Oniscidae). Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie, 153: 109-112.",
164300966,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"De Smedt P, Arijs G, Segers S, Boeraeve P (2017) Woodlice of the green houses at Ghent Botanical Garden and Botanic Garden Meise with two new exotic species for Belgium (Isopoda: Oniscidae). Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie, 153: 109-112.",
164300968,BE,present,1956/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,"Polk PH, Van Oye P (1956) Studie der Landisopoden in België: systematisch-oecologisch. Licenciaatsverhandeling 1956. Universiteit Gent.",
164300972,BE,present,2004/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,"Kekenbosch, R. 2008. Un cas de morsure de Selenops radiatus Latreille, 1819 (Araneae: Selenopidae). Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(1):28-29.",
164300975,BE,present,1999/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,"Kekenbosch, R. 2008. Captures d'Hasarius adansoni (Audoin, 1826) et de Thanatus vulgaris (Simon, 1870). Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(1):26-27.",
164300978,BE,present,2008/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,"Van Keer, K. 2010. An update on the verified reports of imported spiders (Araneae) from Belgium. Nieuwsbrief Belgische Arachnologische Vereniging 25(3): 210-214.",
164300978,BE,present,2014/,ISO_3166-2:BE-WAL,introduced,Walloon Region,,transported,,ARABEL exotendatabank (2018-08-10),
164300981,BE,present,2014/,ISO_3166-2:BE-VLG,introduced,Flemish Region,containerBulk,casual,,ARABEL exotendatabank (2018-08-10),
164300984,BE,present,1992/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Janssen, M. 1996. Merkwaardige spinnenfauna op de mijnterril te Waterschei (Limburg, België). Likona Jaarboek, 1996:37-44.",
164300987,BE,present,2004/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,"Lambeets, K., Bosmans, R. & Bonte, D. 2007. Two exotic spider species (Araneae), Zoropsis spinimana (Zoropsidae) and Saitis barbipes (Salticidae), recently found in the inner city of Ghent (Belgium). Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):55-60.",
164300990,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,"Vanherke, L. Hooiwagens in België – een overzicht. Nieuwsbr. Belg. Arachnol. Ver. (2010),25(2): 138 | Wijnhoven, H., Schönhofer, A.L. & Martens, J., 2007. An unidentified harvestman Leiobunum sp. alarmingly invading Europe (Opiliones). Arachnologische Mitteilungen, 34: 27-38.",
164300990,BE,present,,ISO_3166-2:BE-WAL,introduced,Walloon Region,,established,,"Vanherke, L. Hooiwagens in België – een overzicht. Nieuwsbr. Belg. Arachnol. Ver. (2010),25(2): 138 | Wijnhoven, H., Schönhofer, A.L. & Martens, J., 2007. An unidentified harvestman Leiobunum sp. alarmingly invading Europe (Opiliones). Arachnologische Mitteilungen, 34: 27-38.",
164300993,BE,present,1984/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,"Segers, H. 1986. Uloborus plumipes Lucas, nieuw voor de Belgische fauna. Nieuwsbrief van de Belgische Arachnologische Vereniging, 1(1):18-19.",
164300996,BE,present,1986/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):45-54.",
164300997,BE,present,2010/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Van Keer, K. 2010. An update on the verified reports of imported spiders (Araneae) from Belgium. Nieuwsbrief van de Belgische Arachnologische Vereniging 25(3): 210-214.",
164300999,BE,present,2001/,ISO_3166-2:BE-VLG,introduced,Flemish Region,containerBulk,transported,,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):45-54.",
164301000,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
164301003,BE,present,2012/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Kekenbosch, R. & Baert, L. 2013. Découverte d’Erigone dentosa (O.P.- Cambridge, 1894) (Araneae: Linyphiidae, Erigoninae) en Belgique. Nieuwsbrief van de Belgische Arachnologische Vereniging, 28(1,2): 32-34.",
164301005,BE,present,1997/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Bosmans, R. & Vanuytven, H. 1998. Eperigone eschatologica een Amerikaanse immigrant in West-Europa (Araneae, Erigonidae). Nieuwsbrief van de Belgische Arachnologische Vereniging, 13(1):15-16.",
164301008,BE,present,,ISO_3166-2:BE-VLG,introduced,Flemish Region,contaminantOnPlants,casual,,"Kekenbosch, J. Bosmans, R. & Baert, L. 1977. Soortenlijst der Belgische spinnen. Studiedocumenten van het Koninklijk Belgische Instituut voor Natuurwetenschappen, 11:1-36.",
164301011,BE,present,2001/,ISO_3166-2:BE-VLG,introduced,Flemish Region,containerBulk,established,,"Van Keer, K. & Van Keer, J. 2001. Ingeburgerde exotische trilspinnen (Araneae: Pholcidae) in Antwerpse haven en enkele algemene bedenkingen bij spinnenmigratie. Nieuwsbrief van de Belgische Arachnologische Vereniging, 16(3):81-86.",
164301012,BE,present,2015/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,ARABEL exotendatabank (2018-08-10),
164301014,BE,present,1994/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,"Van Keer, K. & Van Keer, J. 2001. Ingeburgerde exotische trilspinnen (Araneae: Pholcidae) in Antwerpse haven en enkele algemene bedenkingen bij spinnenmigratie. Nieuwsbrief van de Belgische Arachnologische Vereniging, 16(3):81-86.",
164301016,BE,present,2001/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,"Van Keer K. & Van Keer, J., 2001. Ingeburgerde exotische trilspinnen (Araneae: Pholcidae) in de Antwerpse haven en enkele algemene bedenkingen bij spinnenmigratie. Nieuwsbrief van de Belgische Arachnologische Vereniging, 16: 81-86.",
164301018,BE,present,1998/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Vanuytven, H. 2000. Spermophora senoculata (Dugés, 1836), alweer een in België ingevoerde soort (Araneae: Pholcidae). Nieuwsbrief van de Belgische Arachnologische Vereniging, 15(1):1-2.",
164301020,BE,present,2001/,ISO_3166-2:BE-VLG,introduced,Flemish Region,containerBulk,established,,"Van Keer, K. & Van Keer, J. 2001. Ingeburgerde exotische trilspinnen (Araneae: Pholcidae) in Antwerpse haven en enkele algemene bedenkingen bij spinnenmigratie. Nieuwsbrief van de Belgische Arachnologische Vereniging, 16(3):81-86.",
164301022,BE,present,2003/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,"Van Keer, K. & Van Keer, J. 2003. In België aangetroffen exoten (Araneae) uit de collectie J. Van Keer. Nieuwsbrief van de Belgische Arachnologische Vereniging, 18(2-3):78-83.",
164301025,BE,present,2007/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Henrard, A., Van Keer, J. & Jocqué, R. (2014). On the spider species Oecobius amboseli Shear & Benoit, 1974 (Araneae; Oecobiidae) newly found in Belgium and Rwanda. Nieuwsbrief van de Belgische Arachnologische Vereniging, 29(1,2): 1-8.",
164301026,BE,present,1985/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):45-54.",
164301028,BE,present,2018/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,ARABEL exotendatabank (2018-08-10),
164301030,BE,present,2016/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,ARABEL exotendatabank (2018-08-10),
164301031,BE,present,2011/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,ARABEL exotendatabank (2018-08-10),
164301032,BE,present,2011/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,ARABEL exotendatabank (2018-08-10),
164301033,BE,present,2000/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Lambrechts, J. & Janssen, M. 2001. De arachnofauna van het Vlaams natuurreservaat 'Houterenberg-Pinnekenswijer'. Nieuwsbrief van de Belgische Arachnologische Vereniging, 13(3):87-100.",
164301035,BE,present,1999/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):45-54.",
164301037,BE,present,2009/,ISO_3166-2:BE-VLG,introduced,Flemish Region,containerBulk,transported,,"Van Keer, K. 2010. An update on the verified reports of imported spiders (Araneae) from Belgium. Nieuwsbrief van de Belgische Arachnologische Vereniging 25(3): 210-214.",
164301039,BE,present,2006/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,"Van Keer, K., De Koninck, H., Vanuytven, H. & Van Keer, J. 2006. Some -mostly southern European- spider species (Araneae), new or rare to the Belgian fauna, found in the city of Antwerp. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(2):33-40.",
164301041,BE,present,2014/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,ARABEL exotendatabank (2018-08-10),
164301043,BE,present,2006/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,"Van Keer, K., De Koninck, H., Vanuytven, H. & Van Keer, J. 2006. Some -mostly southern European- spider species (Araneae), new or rare to the Belgian fauna, found in the city of Antwerp. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(2):33-40.",
164301045,BE,present,2001/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Alderweireldt, M. 2002. Reizende Salticidae: Pellenes geniculatus (Simon, 1868) nieuw voor de Belgische fauna (Araneae, Salticidae). Nieuwsbrief van de Belgische Arachnologische Vereniging, 17(3):65-66.",
164301047,BE,present,2001/,ISO_3166-2:BE-VLG,introduced,Flemish Region,containerBulk,transported,,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):45-54.",
164301049,BE,present,2006/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Lambeets, K., Bosmans, R. & Bonte, D. 2007. Two exotic spider species (Araneae), Zoropsis spinimana (Zoropsidae) and Saitis barbipes (Salticidae), recently found in the inner city of Ghent (Belgium). Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):55-60.",
164301049,BE,present,2013/,ISO_3166-2:BE-WAL,introduced,Walloon Region,,casual,,ARABEL exotendatabank (2018-08-10),
164301051,BE,present,1995/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Alderweireldt, M. 1996. Evarcha jucunda (Lucas), nieuw voor de Belgische fauna (Araneae: Salticidae): introductie, zwerver of noordwaartse areaalsuitbreiding. Nieuwsbrief van de Belgische Arachnologische Vereniging, 11(3):79-80.",
164301053,BE,present,2001/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,established,,"Kekenbosch, R. 2008. Captures d'Hasarius adansoni (Audoin, 1826) et de Thanatus vulgaris (Simon, 1870). Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(1):26-27.",
164301056,BE,present,2015/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,ARABEL exotendatabank (2018-08-10),
164301057,BE,present,1986/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,"Baert, L. 1987. Ctenidae met bananen ingevoerd in België. Nieuwsbrief van de Belgische Arachnologische Vereniging, 2(1):34.",
164301059,BE,present,1991/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):45-54.",
164301062,BE,present,2008/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,"Van Keer, K. 2010. An update on the verified reports of imported spiders (Araneae) from Belgium. Nieuwsbrief van de Belgische Arachnologische Vereniging 25(3): 210-214.",
164301064,BE,present,2011/,ISO_3166-2:BE-VLG,introduced,Flemish Region,foodContaminant,transported,,"Van Keer, K. 2011 Exotische spinnen in België. Een stand van zaken en recente trends. Natuur.focus, 10(3): 96-103.",
164301066,BE,present,1986/,ISO_3166-2:BE-VLG,introduced,Flemish Region,containerBulk,transported,,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Verereniging,. 22(2):45-54.",
164301068,BE,present,2008/,ISO_3166-2:BE-VLG,introduced,Flemish Region,containerBulk,casual,,"Van Keer, K. 2010. An update on the verified reports of imported spiders (Araneae) from Belgium. Nieuwsbrief van de Belgische Arachnologische Vereniging, 25(3): 210-214.",
164301071,BE,present,2013/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,transported,,"Bosselaers, J., 2013. An alien in the grapes: a potentially agressive African spider imported into Belgium. Nieuwsbrief van de Belgische Arachnologische Vereniging, 28: 22-28.",
164301074,BE,present,2004/,ISO_3166-2:BE-VLG,introduced,Flemish Region,containerBulk,transported,,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):45-54.",
164301076,BE,present,1999/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Van Keer, K. & Van Keer, J. 2003. In België aangetroffen exoten (Araneae) uit de collectie J. Van Keer. Nieuwsbrief van de Belgische Arachnologische Vereniging, 18(2-3):78-83.",
164301078,BE,present,2002/,ISO_3166-2:BE-VLG,introduced,Flemish Region,,casual,,"Van Keer, K. & Van Keer, J. 2003. In België aangetroffen exoten (Araneae) uit de collectie J. Van Keer. Nieuwsbrief van de Belgische Arachnologische Vereniging, 18(2-3):78-83.",
